lang,rare_mode,phoneme_id,phoneme,phoneme_len,target,predict,probabilities,phoneme_loss
ger_n,drop,2512,p a s t e t e,7,4,4,0.990878045558929,0.013220650143921
ger_n,drop,481,b u h l e,5,4,4,0.952853858470917,0.069672919809818
ger_n,drop,3804,w o g e,4,4,4,0.928563177585602,0.106927804648876
ger_n,drop,2528,p a t r o u i l l e,10,4,4,0.979294240474701,0.030185706913471
ger_n,drop,16,a c h s e l,6,4,4,0.972034811973572,0.040920175611973
ger_n,drop,1931,l i z e n z,6,4,4,0.886259853839874,0.174198478460312
ger_n,drop,1847,l a t r i n e,7,4,4,0.990730822086334,0.013435284607112
ger_n,drop,96,a m b e,4,4,4,0.974879860877991,0.03670384734869
ger_n,drop,3454,t a s s e,5,4,4,0.980497360229492,0.028414284810424
ger_n,drop,3226,s o d a,4,3,8,0.036226458847523,4.78681230545044
ger_n,drop,3654,u r a n u s,6,3,3,0.291886746883392,1.77651917934418
ger_n,drop,3224,s n o b,4,7,7,0.811029672622681,0.302173525094986
ger_n,drop,2140,m e n t o r,6,11,11,0.519081294536591,0.945967853069305
ger_n,drop,1218,h u n g e r,6,8,8,0.80799263715744,0.307586163282394
ger_n,drop,2507,p a s s e r,6,8,1,0.017822839319706,5.81012916564941
ger_n,drop,213,a t a i r,5,8,1,0.080116391181946,3.64175844192505
ger_n,drop,1147,h e u,3,8,8,0.241103798151016,2.0522735118866
ger_n,drop,3579,t r o g,4,5,1,0.285320580005646,1.80934417247772
ger_n,drop,2107,m e d i u m,6,9,9,0.434407502412796,1.20287895202637
ger_n,drop,3565,t r a u m a,6,9,9,0.502957344055176,0.991492331027985
ger_n,drop,3260,s p e c k,5,8,1,0.055283192545176,4.17701530456543
ger_n,drop,2645,p l a n k e,6,4,4,0.992849230766296,0.010353355668485
ger_n,drop,553,d i a,3,7,7,0.705513536930084,0.503254234790802
ger_n,drop,3665,v a g i n a,6,10,10,0.741650938987732,0.431188017129898
ger_n,drop,3312,s t a f f e l,7,4,4,0.960265517234802,0.058494739234448
ger_n,drop,415,b o r d,4,1,1,0.899106442928314,0.153436034917831
ger_n,drop,760,f i n g e r,6,1,1,0.956934452056885,0.063507691025734
ger_n,drop,2910,r u m b a,5,14,14,0.394100725650787,1.34336340427399
ger_n,drop,3673,v a t e r,5,6,1,0.040559362620115,4.62382078170776
ger_n,drop,1678,k o n s o l e,7,4,4,0.991948843002319,0.011662486940622
ger_n,drop,1576,k l i c k e r,7,1,1,0.920674741268158,0.119236260652542
ger_n,drop,3425,t a g e t e s,7,0,4,0.065353125333786,3.9355993270874
ger_n,drop,1022,g r i e s g r a m,9,1,1,0.610692381858826,0.711482226848602
ger_n,drop,2392,n u t t e,5,4,4,0.869766294956207,0.20130018889904
ger_n,drop,2942,s a l v e,5,4,4,0.989102244377136,0.015808645635843
ger_n,drop,3470,t e g e l,5,1,1,0.926902115345001,0.109510980546474
ger_n,drop,2665,p o e b e l,6,1,1,0.742386221885681,0.429757803678513
ger_n,drop,472,b u c h e,5,4,4,0.649247825145721,0.623158812522888
ger_n,drop,196,a r t i s c h o c k e,11,4,4,0.980836808681488,0.027914848178625
ger_n,drop,2527,p a t r o n e,7,4,2,0.378808826208115,1.40045809745789
ger_n,drop,1883,l e i t e r,6,1,4,0.053359422832728,4.22811269760132
ger_n,drop,1297,j a d e,4,3,4,0.041326478123665,4.59678983688355
ger_n,drop,1278,i n s t a n z,7,4,4,0.797968149185181,0.325596868991852
ger_n,drop,2205,m o d e r,5,8,1,0.319436818361282,1.64639747142792
ger_n,drop,3589,t r o s s,5,1,1,0.756321310997009,0.402928531169891
ger_n,drop,453,b r o c k e n,7,1,1,0.924493670463562,0.113264329731464
ger_n,drop,1831,l a m p e,5,3,4,0.002633670112118,8.56870937347412
ger_n,drop,1308,j e e p,4,7,7,0.746813774108887,0.421179324388504
ger_n,drop,3297,s p r e u,5,3,4,0.016470449045301,5.92397594451904
ger_n,drop,2692,p r a n g e r,7,1,1,0.838967442512512,0.25331324338913
ger_n,drop,2593,p h a r a o,6,11,7,0.098117172718048,3.3493504524231
ger_n,drop,1340,j u x,3,1,8,0.209214314818382,2.2569465637207
ger_n,drop,1814,l a c h e,5,4,4,0.989838242530823,0.014735473319888
ger_n,drop,3256,s p a t e n,6,1,1,0.932777523994446,0.10039521753788
ger_n,drop,1540,k i r m e s,6,10,4,0.068023651838303,3.87782001495361
ger_n,drop,2995,s c h a t z,6,5,5,0.643168389797211,0.636731386184692
ger_n,drop,775,f l a m i n g o,8,7,7,0.710041344165802,0.494025319814682
ger_n,drop,1998,m a g d,4,13,13,0.399032652378082,1.32542109489441
ger_n,drop,1429,k a r a v e l l e,9,4,4,0.990931153297424,0.013142913579941
ger_n,drop,3718,w a h n,4,8,8,0.450981795787811,1.14885890483856
ger_n,drop,748,f e u e r,5,1,1,0.744360268115997,0.425927400588989
ger_n,drop,3193,s i l b e,5,4,4,0.98746931552887,0.018192324787378
ger_n,drop,3114,s c h r i f t,7,4,4,0.614136576652527,0.703368425369263
ger_n,drop,3049,s c h l e g e l,8,1,1,0.935640692710876,0.095973193645477
ger_n,drop,1592,k l o s s,5,5,1,0.194133296608925,2.36488032341003
ger_n,drop,2258,m o s t,4,1,1,0.339621126651764,1.55800187587738
ger_n,drop,2479,p a r a,4,7,7,0.732851147651672,0.448407620191574
ger_n,drop,3584,t r o m p e t e,8,4,4,0.970433175563812,0.043299037963152
ger_n,drop,354,b e s t i e,6,4,4,0.910446286201477,0.135354474186897
ger_n,drop,1180,h o l z,4,12,1,0.051070839166641,4.29135656356812
ger_n,drop,846,g a b e l,5,4,4,0.954417049884796,0.067308507859707
ger_n,drop,2130,m e n a r c h e,8,3,4,0.015542529523373,6.00763463973999
ger_n,drop,1881,l e i s t e,6,4,4,0.989382266998291,0.015400013886392
ger_n,drop,3163,s e i l,4,1,1,0.968185186386108,0.046645134687424
ger_n,drop,2280,m u e l l,5,8,1,0.067427277565003,3.89052414894104
ger_n,drop,2615,p i a n o,5,7,7,0.911060512065887,0.134381055831909
ger_n,drop,1823,l a i c h,5,1,1,0.874623477458954,0.193265840411186
ger_n,drop,2331,n e c k,4,2,1,0.009363678283989,6.73870944976807
ger_n,drop,3171,s e n a t,5,1,1,0.716994166374206,0.479966759681702
ger_n,drop,3732,w a l r a t,6,8,1,0.252657115459442,1.98474752902985
ger_n,drop,3598,t r u p p,5,7,1,0.209180057048798,2.25718283653259
ger_n,drop,840,f u r c h t,6,3,3,0.592437267303467,0.755265951156616
ger_n,drop,3866,z i c k e,5,4,4,0.987484037876129,0.01817031018436
ger_n,drop,3647,u n f u g,5,8,8,0.533259570598602,0.907090127468109
ger_n,drop,2498,p a r t i k e l,8,4,4,0.966031610965729,0.049857769161463
ger_n,drop,777,f l a n k e,6,4,4,0.992363929748535,0.011058484204114
ger_n,drop,966,g i n,3,7,1,0.402328759431839,1.31355285644531
ger_n,drop,3024,s c h i e n e,7,4,4,0.973932802677154,0.038105852901936
ger_n,drop,3340,s t e r,4,1,1,0.84832626581192,0.237309232354164
ger_n,drop,676,e s c h e,5,4,4,0.991338610649109,0.012549918144941
ger_n,drop,930,g e r s t e,6,4,4,0.968366920948029,0.046374090015888
ger_n,drop,2772,r a n k,4,5,7,0.183427006006241,2.44672179222107
ger_n,drop,653,e m p i r e,6,8,7,0.04634066298604,4.43157768249512
ger_n,drop,2897,r o t t e,5,4,4,0.987332284450531,0.018392512574792
ger_n,drop,2581,p f o s t e n,7,1,1,0.948921322822571,0.075639344751835
ger_n,drop,395,b o a,3,14,14,0.448338031768799,1.15734136104584
ger_n,drop,2457,p a k t,4,1,1,0.539891183376312,0.889259338378906
ger_n,drop,571,d o c h t,5,1,1,0.848931431770325,0.236280083656311
ger_n,drop,2841,r e n t i e r,7,1,1,0.935292422771454,0.096510469913483
ger_n,drop,380,b l a s e,5,4,4,0.987815678119659,0.017686007544398
ger_n,drop,2926,s a b b a t,6,1,1,0.448244631290436,1.15764164924622
ger_n,drop,3335,s t e m m e,6,4,4,0.973851501941681,0.038226239383221
ger_n,drop,2036,m a n i e r,6,4,4,0.772620558738709,0.372167706489563
ger_n,drop,3699,v o r g e l e g e,9,1,7,0.299162268638611,1.74099957942963
ger_n,drop,2790,r a t i o n,6,4,4,0.852154433727264,0.230813100934029
ger_n,drop,2572,p f e n n i g,7,1,1,0.98229169845581,0.025776758790016
ger_n,drop,3772,w e r w o l f,7,5,1,0.035958051681519,4.79754114151001
ger_n,drop,2007,m a h l,4,12,12,0.549583554267883,0.863589525222778
ger_n,drop,598,d r u s e,5,2,4,0.002487604040653,8.65102672576904
ger_n,drop,182,a r i e,4,4,4,0.874891102313995,0.192824885249138
ger_n,drop,2095,m a t r o s e,7,2,2,0.857144117355347,0.222390070557594
ger_n,drop,3690,v i o l a,5,10,10,0.442742198705673,1.17546153068542
ger_n,drop,1679,k o n s u m,6,8,8,0.371263265609741,1.42948532104492
ger_n,drop,1829,l a m b d a,6,7,7,0.444601148366928,1.16941630840302
ger_n,drop,2391,n u t r i t i o n,9,3,4,0.204340562224388,2.29095220565796
ger_n,drop,1355,k a d m i u m,7,8,8,0.447299242019653,1.16068744659424
ger_n,drop,2351,n i e t e,5,4,7,0.221001714468002,2.17787027359009
ger_n,drop,2811,r e c k e,5,2,4,0.184970483183861,2.43463325500488
ger_n,drop,26,a f f e,4,2,2,0.862474918365479,0.213445603847504
ger_n,drop,1007,g r a m,4,8,1,0.092617332935333,3.43257355690002
ger_n,drop,48,a k t,3,1,2,0.272764772176743,1.87427091598511
ger_n,drop,3821,w u r m,4,12,5,0.009869624860585,6.66278886795044
ger_n,drop,3805,w o l f,4,5,1,0.37180233001709,1.42739200592041
ger_n,drop,1268,i n g e n i e u r,9,1,1,0.517851650714874,0.949388921260834
ger_n,drop,3888,z o p f,4,5,5,0.699087738990784,0.51645427942276
ger_n,drop,2494,p a r o l e,6,4,4,0.98955512046814,0.015148231759667
ger_n,drop,3445,t a n z,4,5,7,0.166979119181633,2.5822606086731
ger_n,drop,1149,h e u e r,5,1,4,0.08133827149868,3.61992168426514
ger_n,drop,2821,r e i h e n,6,1,1,0.741137862205505,0.432185858488083
ger_n,drop,477,b u e c k l i n g,9,1,1,0.901102542877197,0.15023647248745
ger_n,drop,3525,t o a s t,5,1,1,0.619192779064178,0.691539466381073
ger_n,drop,2070,m a r s,4,8,1,0.213976860046387,2.22447347640991
ger_n,drop,3710,w a c h t,5,4,4,0.500977218151093,0.997183263301849
ger_n,drop,426,b o u t o n,6,7,7,0.571297228336334,0.807686567306519
ger_n,drop,1585,k l i s c h e e,8,7,7,0.675629019737244,0.565696656703949
ger_n,drop,875,g a s t r o n o m i e,11,3,4,0.126197099685669,2.98624968528748
ger_n,drop,711,f a l t e r,6,1,1,0.882878959178925,0.179712235927582
ger_n,drop,3144,s c h w a r t e,8,4,4,0.989636600017548,0.015029219910503
ger_n,drop,1028,g r o l l,5,8,8,0.464459985494614,1.10637402534485
ger_n,drop,3441,t a n n,4,1,12,0.210556402802467,2.24772143363953
ger_n,drop,2993,s c h a t t e n,8,1,1,0.840640008449554,0.250439763069153
ger_n,drop,2318,n a p a l m,6,8,8,0.532856106758118,0.90818190574646
ger_n,drop,1397,k a n a p e e,7,7,7,0.627855956554413,0.67149418592453
ger_n,drop,469,b u b,3,2,1,0.05039593949914,4.31054878234863
ger_n,drop,2982,s c h a m o t t,8,8,1,0.224118456244469,2.15766668319702
ger_n,drop,1426,k a r a t,5,1,8,0.405849874019623,1.3009819984436
ger_n,drop,2016,m a k a d a m,7,1,1,0.573707163333893,0.801613211631775
ger_n,drop,1002,g r a c h t,6,4,4,0.879454135894775,0.185319557785988
ger_n,drop,1886,l e n z,4,1,2,0.274556338787079,1.86482608318329
ger_n,drop,3831,y a m s w u r z e l,10,4,4,0.973635375499725,0.038546126335859
ger_n,drop,2311,n a c h r i c h t,9,4,4,0.736615359783173,0.441016495227814
ger_n,drop,157,a e o n,4,11,7,0.029459740966559,5.08511161804199
ger_n,drop,1291,i s o m o r p h i e,10,3,4,0.123146340250969,3.02155423164368
ger_n,drop,161,a p f e l,5,6,1,0.027466190978885,5.18619918823242
ger_n,drop,2698,p r i e m,5,1,1,0.690920114517212,0.533408999443054
ger_n,drop,1339,j u w e l,5,11,1,0.007257566321641,7.10629844665527
ger_n,drop,2554,p e r l o n,6,8,8,0.548132181167603,0.867404103279114
ger_n,drop,2953,s a t i n,5,7,1,0.274163842201233,1.86688983440399
ger_n,drop,512,c h a u f f e u r,9,1,1,0.693852603435516,0.527298808097839
ger_n,drop,2112,m e i e r,5,1,1,0.917257606983185,0.124601431190968
ger_n,drop,2152,m e t a p h e r,8,4,4,0.903218388557434,0.146853238344193
ger_n,drop,841,f u e r s t,6,2,1,0.070964328944683,3.81676197052002
ger_n,drop,2142,m e r i d i a n,8,1,1,0.452794671058655,1.14307129383087
ger_n,drop,1565,k l e i,4,8,1,0.092809729278088,3.4295802116394
ger_n,drop,2319,n a p f,4,5,5,0.575219631195068,0.797815144062042
ger_n,drop,1194,h o r r o r,6,8,8,0.48363184928894,1.04801893234253
ger_n,drop,1207,h u l d,4,3,4,0.200189679861069,2.32056045532227
ger_n,drop,3215,s k o n t o,6,7,7,0.766739368438721,0.383191794157028
ger_n,drop,1354,k a d e t t,6,2,1,0.228968679904938,2.12677764892578
ger_n,drop,3107,s c h r a n k,7,5,5,0.885247051715851,0.175848126411438
ger_n,drop,3655,u r h e b e r,7,1,1,0.744060039520264,0.426509410142899
ger_n,drop,254,b a b y,4,7,7,0.83115953207016,0.266802877187729
ger_n,drop,183,a r i e s,5,3,1,0.129015415906906,2.95438456535339
ger_n,drop,74,a l l i g a t o r,9,11,11,0.35760024189949,1.48358047008514
ger_n,drop,904,g e i s t,5,15,1,0.006781041622162,7.20427656173706
ger_n,drop,2739,q u a l,4,4,3,0.210012406110764,2.2514533996582
ger_n,drop,928,g e r a n i e,7,4,4,0.92378956079483,0.114363647997379
ger_n,drop,1547,k i t t,4,1,1,0.781442523002625,0.355788081884384
ger_n,drop,3079,s c h m u t z,7,8,5,0.250142931938171,1.99917554855347
ger_n,drop,804,f o l i o,5,7,7,0.751645445823669,0.411875754594803
ger_n,drop,1409,k a n u,4,7,7,0.655340313911438,0.609683632850647
ger_n,drop,2219,m o l l,4,1,1,0.543930947780609,0.878504574298858
ger_n,drop,280,b a l l a s t,7,1,1,0.865179657936096,0.208928644657135
ger_n,drop,1414,k a p i l l a r e,9,4,4,0.992022633552551,0.011555170640349
ger_n,drop,1206,h u h n,4,12,12,0.583573281764984,0.777014195919037
ger_n,drop,3216,s k o r p i o n,8,1,1,0.736275315284729,0.441682398319244
ger_n,drop,2546,p e n i s,5,0,1,0.225668787956238,2.1477210521698
ger_n,drop,3087,s c h n e p f e,8,4,4,0.991748809814453,0.011953482404351
ger_n,drop,684,e s t r a d e,7,4,4,0.98963588476181,0.015030595473945
ger_n,drop,2812,r e e d e,5,4,4,0.990312814712524,0.014044103212655
ger_n,drop,2888,r o e m e r,6,1,1,0.872102856636047,0.197429895401001
ger_n,drop,1306,j a z z,4,3,7,0.011781281791627,6.40735960006714
ger_n,drop,2912,r u m p f,5,5,5,0.822963118553162,0.281100124120712
ger_n,drop,1050,h a b i c h t,7,1,1,0.762220084667206,0.391720741987228
ger_n,drop,2298,m u s s e,5,3,7,0.220220148563385,2.18298149108887
ger_n,drop,1351,k a d a v e r,7,1,1,0.940119683742523,0.089083574712277
ger_n,drop,2959,s a u m,4,5,5,0.903754413127899,0.145997449755669
ger_n,drop,1700,k o p p e l,6,4,4,0.66781085729599,0.582488715648651
ger_n,drop,1552,k l a b a u t e r m a n n,13,12,1,0.006234807427973,7.325439453125
ger_n,drop,1638,k o k o n,5,7,1,0.341178029775619,1.55140352249146
ger_n,drop,2588,p h a l l u s,7,10,5,0.14758811891079,2.76035118103027
ger_n,drop,446,b r e i,4,1,1,0.815613627433777,0.29404217004776
ger_n,drop,169,a r,2,1,1,0.612470388412476,0.707287907600403
ger_n,drop,1376,k a l i,4,7,8,0.089908964931965,3.47539091110229
ger_n,drop,2485,p a r f u m,6,7,9,0.122851617634296,3.02501130104065
ger_n,drop,2419,o n k e l,5,1,1,0.787929356098175,0.343862116336822
ger_n,drop,3799,w i s c h,5,1,1,0.828032433986664,0.272240966558456
ger_n,drop,3161,s e i d e l,6,1,1,0.966608762741089,0.048995792865753
ger_n,drop,1516,k e r n,4,1,1,0.806732058525085,0.309838443994522
ger_n,drop,3530,t o m a t e,6,4,4,0.922113120555878,0.116983972489834
ger_n,drop,3008,s c h e l f,6,1,1,0.889995872974396,0.168129548430443
ger_n,drop,3002,s c h e i b e,7,4,4,0.987784087657928,0.017732098698616
ger_n,drop,1010,g r a n a t e,7,4,2,0.146980687975883,2.76630139350891
ger_n,drop,1116,h e f e,4,4,4,0.970022797584534,0.043909233063459
ger_n,drop,815,f o t o g r a f,8,2,1,0.16558101773262,2.59439063072205
ger_n,drop,3788,w i m p e l,6,1,1,0.968034088611603,0.046870086342096
ger_n,drop,3751,w e g,3,1,1,0.693996608257294,0.526999533176422
ger_n,drop,2168,m i k a d o,6,7,7,0.886874198913574,0.173198908567429
ger_n,drop,825,f r i e d e,6,2,2,0.394906759262085,1.34041595458984
ger_n,drop,515,c h i r u r g i e,9,3,4,0.149788409471512,2.73900175094604
ger_n,drop,2247,m o r g u e,6,4,4,0.93980211019516,0.089571312069893
ger_n,drop,2852,r h e u m a,6,8,7,0.26205524802208,1.93205714225769
ger_n,drop,3264,s p e i s e,6,4,1,0.181918263435364,2.45863771438599
ger_n,drop,3055,s c h l e u s e,8,4,4,0.988890767097473,0.01611683703959
ger_n,drop,2831,r e k e l,5,1,1,0.863423585891724,0.211859926581383
ger_n,drop,2273,m u f f e l,6,4,1,0.00080825999612,10.2728929519653
ger_n,drop,3475,t e l e m a r k,8,7,4,0.002503678202629,8.6417350769043
ger_n,drop,2833,r e k t o r,6,11,11,0.486177235841751,1.04044580459595
ger_n,drop,1140,h e r o i n,6,8,8,0.492541939020157,1.0216817855835
ger_n,drop,1745,k r e m p e l,7,4,1,0.000974950497039,10.002384185791
ger_n,drop,876,g a t t e,5,2,2,0.915741920471191,0.126987174153328
ger_n,drop,2980,s c h a l u n g,8,4,4,0.519722282886505,0.944187164306641
ger_n,drop,3229,s o h n,4,5,5,0.670935332775116,0.575754225254059
ger_n,drop,27,a f f i c h e,7,4,4,0.967713177204132,0.047348886728287
ger_n,drop,1481,k a t h e t e r,8,1,1,0.891078174114227,0.166376009583473
ger_n,drop,1023,g r i e s s,6,1,1,0.645663917064667,0.63114470243454
ger_n,drop,1797,k u r b e l,6,4,4,0.940660715103149,0.088253930211067
ger_n,drop,2061,m a r k,4,8,4,0.001804364845157,9.11429214477539
ger_n,drop,2204,m o d e l l,6,1,1,0.97395396232605,0.03807420656085
ger_n,drop,2633,p i r a n h a,7,14,10,0.194403380155563,2.36287474632263
ger_n,drop,20,a d e l,4,8,1,0.126884773373604,2.97840929031372
ger_n,drop,2685,p o s t,4,4,4,0.763506174087524,0.389288574457169
ger_n,drop,1917,l i n d w u r m,8,12,1,0.005444803740829,7.52090454101563
ger_n,drop,128,a n g l o p h i l i e,11,3,4,0.239899635314941,2.05949711799622
ger_n,drop,2044,m a e r,4,4,4,0.872607707977295,0.196594744920731
ger_n,drop,302,b a r d e,5,2,4,0.008000440895557,6.96570444107056
ger_n,drop,2023,m a l z,4,8,1,0.246871665120125,2.0181667804718
ger_n,drop,1971,l u m p e n,6,0,1,0.000371179863578,11.3955936431885
ger_n,drop,525,d a c k e l,6,1,1,0.93372118473053,0.09893611073494
ger_n,drop,2028,m a n d a t,6,1,12,0.186722189188004,2.42103457450867
ger_n,drop,115,a n a n a s,6,0,10,0.055774245411158,4.16425704956055
ger_n,drop,312,b a r t,4,5,1,0.122145779430866,3.0333240032196
ger_n,drop,1046,g u r u,4,7,7,0.370389193296432,1.43288612365723
ger_n,drop,319,b a s t e i,6,4,4,0.876547157764435,0.190096542239189
ger_n,drop,1127,h e l i u m,6,8,8,0.67079222202301,0.576062083244324
ger_n,drop,2846,r e v i e r,6,1,1,0.941879034042358,0.086386196315289
ger_n,drop,2248,m o r i t a t,7,4,4,0.471573442220688,1.08444547653198
ger_n,drop,958,g e z i e f e r,8,8,1,0.166745752096176,2.58427810668945
ger_n,drop,1855,l a u e r,5,3,1,0.002279206644744,8.77725219726563
ger_n,drop,3767,w e r f t,5,4,4,0.817695498466492,0.290364503860474
ger_n,drop,3867,z i e g e,5,4,4,0.985229671001434,0.021468250080943
ger_n,drop,700,f a e c h e r,7,1,1,0.789818286895752,0.340407311916351
ger_n,drop,1786,k u m u l u s,7,10,3,0.116623215377331,3.10007333755493
ger_n,drop,874,g a s t,4,5,1,0.147411152720451,2.76208186149597
ger_n,drop,3319,s t a n g e,6,4,4,0.982313454151154,0.025744426995516
ger_n,drop,2823,r e i m,4,1,1,0.773489117622376,0.370546936988831
ger_n,drop,2876,r o c k,4,5,7,0.005790886934847,7.43199968338013
ger_n,drop,2335,n e o n,4,8,8,0.429743826389313,1.21845102310181
ger_n,drop,3205,s i t t e,5,4,4,0.955783188343048,0.06524471193552
ger_n,drop,3269,s p e r m a,6,9,7,0.298161059617996,1.74583578109741
ger_n,drop,1173,h o f f a r t,7,3,4,0.254928737878799,1.97183406352997
ger_n,drop,1488,k a u t s c h u k,9,1,8,0.16341395676136,2.61339712142944
ger_n,drop,562,d i k t a t o r,8,11,8,0.253753989934921,1.97849762439728
ger_n,drop,742,f e s,3,0,1,0.097921133041382,3.35223579406738
ger_n,drop,1598,k l u m p e n,7,1,1,0.934513568878174,0.09771228581667
ger_n,drop,2941,s a l t o,5,7,7,0.649915933609009,0.621674954891205
ger_n,drop,3152,s c h w u l s t,8,5,13,0.004852536600083,7.68704509735107
ger_n,drop,1887,l e o p a r d,7,2,1,0.028643993660808,5.12562370300293
ger_n,drop,3136,s c h u e t z e,8,2,2,0.758831322193146,0.398148775100708
ger_n,drop,1728,k r a m,4,8,1,0.28056725859642,1.8335816860199
ger_n,drop,3156,s e e l e,5,4,4,0.977559506893158,0.03274343162775
ger_n,drop,1497,k e g e l,5,1,1,0.97170478105545,0.041409980505705
ger_n,drop,2577,p f l a u m e,7,4,4,0.989947736263275,0.014575873501599
ger_n,drop,1713,k o r r i d o r,8,1,1,0.597342610359192,0.743369519710541
ger_n,drop,300,b a r b i t u r a t,10,1,8,0.251164585351944,1.99329471588135
ger_n,drop,3753,w e h,3,1,8,0.170480743050575,2.5523190498352
ger_n,drop,351,b e s c h e i d,8,1,1,0.959658920764923,0.059406246989966
ger_n,drop,617,e f e u,4,8,1,0.07826378941536,3.67551136016846
ger_n,drop,2207,m o d u s,5,10,0,0.214701890945435,2.21959328651428
ger_n,drop,2416,o l i g a r c h,8,2,1,0.037572868168354,4.73416519165039
ger_n,drop,3879,z i n s,4,11,1,0.004048314876854,7.94846296310425
ger_n,drop,3551,t r a i n,5,7,7,0.550380408763886,0.861498951911926
ger_n,drop,2886,r o m a n e,6,2,2,0.623710691928864,0.681051313877106
ger_n,drop,702,f a d e n,5,6,1,0.055447563529015,4.17273187637329
ger_n,drop,2186,m i n u s,5,3,3,0.267004579305649,1.9050635099411
ger_n,drop,3006,s c h e i t,6,1,1,0.832238614559174,0.26493102312088
ger_n,drop,2784,r a s s e,5,4,4,0.97625195980072,0.03467445448041
ger_n,drop,2208,m o h a i r,6,7,1,0.101937487721443,3.29424333572388
ger_n,drop,795,f l o t t e,6,4,4,0.977701783180237,0.03253361210227
ger_n,drop,2855,r i e g e l,6,1,1,0.985148310661316,0.021587261930108
ger_n,drop,320,b a t i k,5,11,3,0.00159191142302,9.29502487182617
ger_n,drop,1842,l a s s o,5,7,7,0.636545717716217,0.651663899421692
ger_n,drop,3660,u r s a c h e,7,4,4,0.969568848609924,0.044584780931473
ger_n,drop,1652,k o e l s c h,7,8,1,0.171478345990181,2.5439019203186
ger_n,drop,1850,l a t z,4,5,1,0.322943121194839,1.63064801692963
ger_n,drop,1625,k o d e,4,7,2,0.227082669734955,2.13871049880981
ger_n,drop,1744,k r e m l,5,0,1,0.001012609573081,9.94770622253418
ger_n,drop,3628,t u t o r,5,11,11,0.473341315984726,1.07904696464539
ger_n,drop,2845,r e v a n c h e,8,4,4,0.952548086643219,0.070135898888111
ger_n,drop,909,g e l d,4,15,1,0.124819159507751,3.00208806991577
ger_n,drop,2357,n i t r i d,6,1,1,0.549512386322022,0.863776326179504
ger_n,drop,1304,j a u c h e,6,4,4,0.981127619743347,0.027486955747008
ger_n,drop,3755,w e i b,4,15,1,0.018827108666301,5.73104429244995
ger_n,drop,3026,s c h i l d,6,15,1,0.003484913846478,8.16466045379639
ger_n,drop,768,f i r s t,5,1,1,0.660251975059509,0.598911345005035
ger_n,drop,1062,h a i n,4,1,1,0.941072583198547,0.087622404098511
ger_n,drop,1494,k a v i a r,6,1,1,0.780888080596924,0.356812387704849
ger_n,drop,3697,v o l t,4,1,1,0.591752827167511,0.756933450698853
ger_n,drop,1602,k n a s t,5,1,1,0.758087813854218,0.399563163518906
ger_n,drop,60,a l b u m i n,7,1,8,0.332536369562149,1.58841586112976
ger_n,drop,3357,s t o e c k e l,8,1,1,0.928362965583801,0.107239440083504
ger_n,drop,538,d a u s,4,1,1,0.47937148809433,1.06078386306763
ger_n,drop,3783,w i e d e h o p f,9,1,1,0.764852106571198,0.386747002601624
ger_n,drop,3288,s p l e e n,6,1,1,0.787471890449524,0.344700008630753
ger_n,drop,3198,s i n n,4,1,1,0.80195015668869,0.318415552377701
ger_n,drop,1666,k o n d e n s a t,9,1,1,0.700251996517181,0.5140540599823
ger_n,drop,3472,t e i g,4,1,1,0.972023010253906,0.040937375277281
ger_n,drop,959,g i c h t,5,4,3,0.2679143846035,1.90015614032745
ger_n,drop,1858,l a u n e,5,4,4,0.926744759082794,0.109755888581276
ger_n,drop,2575,p f l a n z e,7,4,4,0.991697192192077,0.012028465978801
ger_n,drop,3570,t r e s p e,6,4,4,0.992108881473541,0.011429966427386
ger_n,drop,3360,s t o l l e,6,4,2,0.240243777632713,2.05742883682251
ger_n,drop,713,f a n t a s i e,8,4,4,0.832975804805756,0.263653516769409
ger_n,drop,1326,j u n g f e r,7,4,4,0.908953249454498,0.13772164285183
ger_n,drop,1498,k e h l e,5,4,4,0.992105722427368,0.011434094049037
ger_n,drop,70,a l l e g o r i e,9,4,4,0.910453200340271,0.135343462228775
ger_n,drop,1100,h a s c h i s c h,9,3,8,0.022403938695788,5.48010349273682
ger_n,drop,3200,s i n t f l u t,8,3,3,0.340447008609772,1.55449819564819
ger_n,drop,1311,j o b,3,7,7,0.876826524734497,0.189636319875717
ger_n,drop,3195,s i l o,4,7,7,0.569233179092407,0.812908291816711
ger_n,drop,3309,s t a a t,5,11,1,0.022642584517598,5.4648175239563
ger_n,drop,2173,m i l i t a e r,8,8,1,0.044394265860319,4.49348258972168
ger_n,drop,607,d u s t,4,8,8,0.457044780254364,1.12959265708923
ger_n,drop,2425,o p i u m,5,8,8,0.486502856016159,1.03947961330414
ger_n,drop,2072,m a r s c h,6,5,4,0.004745862912387,7.71911382675171
ger_n,drop,1904,l i c h t,5,9,8,0.007443546317518,7.06979370117188
ger_n,drop,133,a n k e r,5,1,1,0.895308077335358,0.159544169902801
ger_n,drop,2431,o r g a n,5,1,1,0.489260882139206,1.03132390975952
ger_n,drop,2268,m u c k e r,6,1,1,0.742695212364197,0.429157942533493
ger_n,drop,1160,h i r n,4,1,8,0.349905580282211,1.51496207714081
ger_n,drop,3259,s p e c h t,6,1,1,0.916786849498749,0.125341638922691
ger_n,drop,1554,k l a f t e r,7,1,1,0.920756995677948,0.119107611477375
